derivative_skew,spike_prom_mean,label
-0.13572928900033426,0.1677353858947754,0
-0.16479198326592256,0.2461540431568497,0
-0.19896509115078756,0.23739529722615285,0
-0.11025760117478262,0.1795877180601421,0
0.0645235515318169,0.1493329116276332,0
-0.034585979097067295,0.20559785867992195,0
0.043390972697009644,0.1107045602798462,0
-0.02042401650391988,0.24003884461190964,0
-0.06685879874571385,0.1614295559770921,0
0.03364364902484945,0.14956024640645735,0
-0.060994073632085415,0.17845353242513298,0
0.107014502304353,0.12487875768116541,0
0.07229978958925588,0.11139027186802457,0
0.10409312600832953,0.1759376232113157,0
0.1922638121060405,0.14944842222965127,0
0.04462687831310618,0.16907424890633788,0
0.033448506614295374,0.15794199009736376,0
0.22804529335939774,0.16697572983544448,0
-0.01516741073598987,0.17903536319732669,0
0.20244425258089668,0.1674427899154457,0
-0.2315587006197819,0.211323660925815,0
0.07619372548039678,0.17509794815992694,0
0.06463073887116008,0.22334333719351349,0
0.12609864685407385,0.15957450975071302,0
-0.1428826630709848,0.18009663350654365,0
0.11192517636846208,0.17628023679866348,0
0.22374115405427966,0.15056104545409862,0
-0.16195135584439835,0.13762140955243793,0
0.08531874173560304,0.15331456274599642,0
-0.1711892238350042,0.1452287489717657,0
0.12121929889873288,0.11430356666959565,0
-0.0976245286805775,0.14143298936612678,0
0.25450701185142754,0.18773997681481497,0
0.0415804049780457,0.1832488275863029,0
-0.1668838767585185,0.20619948638810054,0
-0.2764580385940423,0.11670746116927178,0
0.052284954896222965,0.17609148651361467,0
-0.09889647215712358,0.14611687255757194,0
0.13408173082926753,0.19768734283936332,0
-0.04513247433947181,0.18356428724346735,0
-0.07361386201527767,0.14426847804676401,0
-0.22569813910994063,0.15434256262249416,0
-0.01316350564065234,0.14240879145535557,0
0.9923803761056613,0.15860254033919305,0
-0.14737378555068337,0.15805548083397652,0
0.0527873409742571,0.1655192717909813,0
-0.054882764857724746,0.21924513425582498,0
-0.15651971908469237,0.18850671018872941,0
-0.027394248503975184,0.14353955164551735,0
0.24160575886219743,0.20343608795068205,0
0.24475986221475818,0.19238843245384024,0
-0.02222274111152835,0.143585182087762,0
-0.1544589677755299,0.1374291827601771,0
