spike_key,video_id,roi_index,frame_index,cascade_peak_idx,prob_value,f_value,skew_contribution,spike_prob_value,max_second_derivative_raw,amplitude,relative_amplitude,rise_time,decay_time,fwhm,auc
01_1-1_1x_201_170,1-1_1x,201,170,166,0.2791394781394313,0.658812940120697,0.05559212335216256,0.2791394781394313,0.21142783761024475,0.15705206990242004,0.3130018286083149,1.0,7.0,6.0,1.4764567762613297
01_1-1_1x_201_208,1-1_1x,201,208,205,0.29120864311075634,0.6503516435623169,0.08244287999652433,0.29120864311075634,0.9679136276245117,0.08851796388626099,0.15755190030134716,1.0,1.0,6.0,0.18027761578559875
01_1-1_1x_201_233,1-1_1x,201,233,228,0.14094105000241244,0.9199585318565369,0.009754700572382402,0.14094105000241244,0.3084039092063904,0.31185755133628845,0.5128384286923614,0.0,1.0,4.0,0.636999785900116
01_1-1_1x_201_264,1-1_1x,201,264,262,0.1446977218276809,0.8202120661735535,0.035976547317467356,0.1446977218276809,0.31113046407699585,0.2577017545700073,0.4581280542846901,0.0,1.0,6.0,0.39405903220176697
01_1-1_1x_201_301,1-1_1x,201,301,297,0.24459721639999976,0.6744818091392517,0.020201235753613312,0.24459721639999976,0.704602062702179,0.18378928303718567,0.3745508098465652,0.0,1.0,3.0,1.1669084578752518
01_1-1_1x_201_354,1-1_1x,201,354,349,0.16983614782269024,0.8419807553291321,0.019410942897813078,0.16983614782269024,0.2859319895505905,0.3511974662542343,0.715585624189088,0.0,2.0,1.0,-0.8473071753978729
01_1-1_1x_201_377,1-1_1x,201,377,375,0.29908160589908295,0.6755642890930176,0.033171794243588806,0.29908160589908295,0.39558637142181396,0.24567076563835144,0.5714688689983447,0.0,1.0,4.0,1.774697721004486
01_1-1_1x_201_415,1-1_1x,201,415,417,0.19558348014039512,0.8136947154998779,0.00282067238848897,0.19558348014039512,0.7864171862602234,0.2223491668701172,0.3760054800198203,0.0,1.0,4.0,-0.17763476073741913
01_1-1_1x_201_457,1-1_1x,201,457,452,0.1923479515656658,0.7077810168266296,0.036353396208252516,0.1923479515656658,0.19550156593322754,0.1637440323829651,0.3009795970956105,1.0,1.0,3.0,0.17952607572078705
01_1-1_1x_201_534,1-1_1x,201,534,537,0.23592789701039396,0.6712413430213928,0.0003333664908070226,0.23592789701039396,0.7936668694019318,0.25794847309589386,0.6241299859404595,0.0,1.0,6.0,2.4823459088802338
01_1-1_1x_201_563,1-1_1x,201,563,559,0.14538068783950156,0.6776174306869507,0.007482747541794351,0.14538068783950156,0.40449076890945435,0.14218828082084656,0.2655594691779554,0.0,1.0,4.0,0.08391311764717102
01_1-1_1x_201_653,1-1_1x,201,653,650,0.20261709032546582,0.5944116711616516,0.02357718559730819,0.20261709032546582,0.7354516461491585,0.16262498497962952,0.3766326989319769,1.0,1.0,4.0,0.7057622447609901
01_1-1_1x_201_700,1-1_1x,201,700,697,0.30158557684622933,0.556453287601471,0.08376337647287145,0.30158557684622933,0.8148799240589142,0.19922927021980286,0.557715216574984,0.0,28.0,5.0,2.211217910051346
01_1-1_1x_201_734,1-1_1x,201,734,738,0.19538307836769103,0.6874415278434753,0.010553048306422877,0.19538307836769103,0.5432232916355133,0.1456470787525177,0.2688234975402381,0.0,1.0,4.0,-0.35682979226112366
01_1-1_1x_201_771,1-1_1x,201,771,767,0.23414722061985682,0.7510212659835815,0.0013581983228362659,0.23414722061985682,0.4678545892238617,0.2358296811580658,0.45775142316801665,0.0,1.0,3.0,1.0354264676570892
01_1-1_1x_201_806,1-1_1x,201,806,802,0.20365593946814597,0.7812572717666626,0.00927418686880509,0.20365593946814597,0.749129056930542,0.23464569449424744,0.4292731882210151,1.0,5.0,5.0,1.651662677526474
01_1-1_1x_201_830,1-1_1x,201,830,826,0.1287505715035596,0.8495774865150452,0.034259468095170637,0.1287505715035596,0.4046080708503723,0.2530166506767273,0.4241254797110094,0.0,2.0,3.0,-1.7059512287378311
01_1-1_1x_211_58,1-1_1x,211,58,53,0.2485278942420815,0.7520288228988647,0.013484482400462867,0.2485278942420815,0.590145617723465,0.3359549641609192,0.8074406913713669,0.0,5.0,3.0,-0.19503921270370483
01_1-1_1x_211_93,1-1_1x,211,93,88,0.2576591805324727,0.7562587857246399,0.04867069931183302,0.2576591805324727,0.5401307344436646,0.3223162889480591,0.7427626732626893,1.0,8.0,5.0,1.8083766847848892
01_1-1_1x_211_126,1-1_1x,211,126,123,0.1710059911933336,0.5400270819664001,0.013754901297517507,0.1710059911933336,0.8886254876852036,0.0762818455696106,0.16449084450399043,0.0,2.0,4.0,-0.20715933293104172
01_1-1_1x_211_172,1-1_1x,211,172,168,0.2950380179334286,0.8445947170257568,0.0074701580634327245,0.2950380179334286,0.6123524159193039,0.4925267696380615,1.3989537340520628,1.0,1.0,8.0,4.1820854395627975
01_1-1_1x_211_196,1-1_1x,211,196,191,0.13984239907495952,0.5330900549888611,0.012407318986588084,0.13984239907495952,0.27599862217903137,0.08154119551181793,0.18058111276430652,0.0,7.0,4.0,0.022840626537799835
01_1-1_1x_211_213,1-1_1x,211,213,208,0.19825095034937196,0.7353839874267578,0.021675746963166584,0.19825095034937196,0.6081666946411133,0.28383512794971466,0.6285812088606214,1.0,3.0,6.0,1.1639873683452606
01_1-1_1x_211_242,1-1_1x,211,242,237,0.17176846655739794,0.6332777142524719,0.008483575018585543,0.17176846655739794,0.525136411190033,0.1302177906036377,0.2588514498613439,1.0,1.0,4.0,-0.3360939919948578
01_1-1_1x_211_268,1-1_1x,211,268,270,0.11895789897016018,0.7179118394851685,0.01908859788458343,0.11895789897016018,0.6107856631278992,0.2367931604385376,0.49217203727728726,0.0,2.0,3.0,-0.8035353124141693
01_1-1_1x_211_309,1-1_1x,211,309,306,0.12677221708405806,0.4997800588607788,0.010910893448489825,0.12677221708405806,0.5294325351715088,0.07667551934719086,0.18122121647604877,0.0,1.0,5.0,-0.38634729385375977
01_1-1_1x_211_353,1-1_1x,211,353,349,0.22051934935328418,0.5803102254867554,0.04027309541047748,0.22051934935328418,0.4600724168121815,0.24288669228553772,0.7198273634954079,1.0,3.0,5.0,0.6554800923913717
01_1-1_1x_211_381,1-1_1x,211,381,376,0.24528783504654317,0.6640170812606812,0.047084662133889364,0.24528783504654317,0.5346458926796913,0.2860908955335617,0.7570020452092537,3.0,3.0,8.0,1.2975834235548973
01_1-1_1x_211_412,1-1_1x,211,412,410,0.2715845398323925,0.540123701095581,0.05075195171359434,0.2715845398323925,0.6876764446496964,0.11539450287818909,0.2716895927157943,0.0,1.0,4.0,0.4588462933897972
01_1-1_1x_211_456,1-1_1x,211,456,455,0.22267305142820842,0.565024197101593,0.02938546025806464,0.22267305142820842,0.3943709582090378,0.12155207991600037,0.2740918204450066,1.0,1.0,3.0,0.9422444999217987
01_1-1_1x_211_519,1-1_1x,211,519,517,0.2337135229714121,0.5566683411598206,0.013284956946697892,0.2337135229714121,0.29435497522354126,0.25093652307987213,0.8207733321830853,0.0,1.0,9.0,2.7018410190939903
01_1-1_1x_211_540,1-1_1x,211,540,536,0.1972470906498084,0.6226910352706909,0.004007939485853763,0.1972470906498084,0.549172580242157,0.22045178711414337,0.5480613543418958,1.0,1.0,1.0,2.2851973325014114
01_1-1_1x_211_581,1-1_1x,211,581,583,0.14086293939466027,0.6064813137054443,0.001059488472084344,0.14086293939466027,0.46661674976348877,0.06941500306129456,0.12924847767501776,0.0,1.0,2.0,-0.9446308761835098
01_1-1_1x_211_650,1-1_1x,211,650,647,0.20696534951142453,0.6257820129394531,0.01524257973625754,0.20696534951142453,0.6011141687631607,0.1983645260334015,0.4641001646172772,0.0,1.0,4.0,1.3072218894958496
01_1-1_1x_211_693,1-1_1x,211,693,695,0.1848144566508259,0.6527574062347412,0.003946612501473971,0.1848144566508259,0.346955269575119,0.2504705935716629,0.6226169630408344,0.0,2.0,7.0,0.3170119822025299
01_1-1_1x_211_728,1-1_1x,211,728,726,0.20955402399731507,0.6527748107910156,0.002772549226677642,0.20955402399731507,0.3468044102191925,0.23388153314590454,0.5583320278155678,0.0,3.0,4.0,0.8692712932825089
01_1-1_1x_211_765,1-1_1x,211,765,770,0.18417572690556078,0.5865033864974976,0.015852098073543253,0.18417572690556078,0.3466998040676117,0.06284275650978088,0.12000664726552952,0.0,1.0,3.0,-1.3307848870754242
01_1-1_1x_211_798,1-1_1x,211,798,795,0.2627345123771316,1.0,0.1723310249011567,0.2627345123771316,0.7133342921733856,0.5028652399778366,1.0115270152411344,1.0,2.0,5.0,1.2601260542869568
01_1-1_1x_225_75,1-1_1x,225,75,80,0.1434041794585022,0.43038833141326904,0.004397063958307723,0.1434041794585022,0.6651763767004013,0.11766020953655243,0.3762380205223,1.0,1.0,8.0,0.0028966814279556274
01_1-1_1x_225_114,1-1_1x,225,114,110,0.26551385980854036,0.46935606002807617,0.011476682647742929,0.26551385980854036,0.5567286163568497,0.13293540477752686,0.3951463820749151,3.0,1.0,3.0,2.039739578962326
01_1-1_1x_225_187,1-1_1x,225,187,183,0.36029009975927084,0.5973281264305115,0.09284241666107701,0.36029009975927084,0.364003449678421,0.2264147847890854,0.6104250221550884,1.0,28.0,5.0,3.081425726413727
01_1-1_1x_225_276,1-1_1x,225,276,271,0.08455124922143559,0.5098457336425781,0.012756845389729123,0.08455124922143559,0.553486168384552,0.07021836936473846,0.15972247196232586,0.0,2.0,3.0,-1.5091245844960213
01_1-1_1x_225_353,1-1_1x,225,353,348,0.36507335928898266,0.6047318577766418,0.025889473690115863,0.36507335928898266,0.5306773483753204,0.3228999078273773,1.1457178928276437,3.0,,8.0,5.278856549412012
01_1-1_1x_225_370,1-1_1x,225,370,372,0.22798688401370845,0.7375749349594116,0.019252061178970895,0.22798688401370845,0.5012644529342651,0.23577240109443665,0.4698509576635145,0.0,6.0,9.0,4.056102693080902
01_1-1_1x_225_438,1-1_1x,225,438,433,0.07963974379973522,0.7724487781524658,0.013501862377813456,0.07963974379973522,0.398438036441803,0.2999778687953949,0.6349128863903999,0.0,2.0,1.0,-1.135103553533554
01_1-1_1x_225_500,1-1_1x,225,500,496,0.09837803312999696,0.5418271422386169,0.0008843164007481833,0.09837803312999696,0.20016345381736755,0.18568837642669678,0.521393328253292,0.0,1.0,6.0,-0.003886699676513672
01_1-1_1x_225_529,1-1_1x,225,529,530,0.08822950726635594,0.490019828081131,0.004192124692264233,0.08822950726635594,0.370385967195034,0.14856134355068207,0.4350787878502237,0.0,3.0,9.0,0.2258729711174965
01_1-1_1x_225_617,1-1_1x,225,617,613,0.1732947397148384,0.7752935886383057,0.03723893801085836,0.1732947397148384,1.0492148697376251,0.47387051582336426,1.57211095818898,0.0,4.0,3.0,1.205085925757885
01_1-1_1x_225_669,1-1_1x,225,669,666,0.3360088144112735,0.842369019985199,0.02203759890557175,0.3360088144112735,0.6573331207036972,0.4857197403907776,1.361897438691406,2.0,15.0,12.0,5.060670845210552
01_1-1_1x_225_717,1-1_1x,225,717,714,0.2719545487671609,0.8409705758094788,0.004706939550536226,0.2719545487671609,0.46558743715286255,0.2960442304611206,0.5432738442327775,1.0,12.0,7.0,1.8010559231042862
