spike_key,video_id,roi_index,frame_index,cascade_peak_idx,prob_value,f_value,skew_contribution,spike_prob_value,max_second_derivative_raw,amplitude,relative_amplitude,rise_time,decay_time,fwhm,auc
04_2-1_2_637,2-1,2,637,635,0.17480784073764355,0.4697452485561371,0.0028293716861330152,0.17480784073764355,0.2046235203742981,0.1744951754808426,0.59100806873075,1.0,3.0,8.0,1.5197367146611214
04_2-1_2_670,2-1,2,670,669,0.22481335627468857,0.6626378893852234,0.00013834796979603212,0.22481335627468857,0.5147034525871277,0.2835659831762314,0.7480532810044072,0.0,1.0,10.0,1.8668056577444077
04_2-1_2_697,2-1,2,697,698,0.13629903678457628,0.544887900352478,0.04166853496615145,0.13629903678457628,0.5084019303321838,0.09303046762943268,0.20588455758888305,0.0,1.0,3.0,-0.37791942059993744
04_2-1_2_721,2-1,2,721,717,0.28453757838709426,0.8033807277679443,0.0038161143610646623,0.28453757838709426,0.3058598041534424,0.3673306703567505,0.8424048205327005,2.0,1.0,8.0,2.8186808973550797
04_2-1_2_746,2-1,2,746,742,0.11696934339987775,0.6896895170211792,0.03584779773467217,0.11696934339987775,0.5540639460086823,0.12451857328414917,0.22032019632999172,0.0,1.0,1.0,-0.6015081852674484
04_2-1_2_854,2-1,2,854,849,0.3563088186069273,0.5489574670791626,0.02044503473391357,0.3563088186069273,0.39127087593078613,0.3597486540675163,1.901331382726728,4.0,39.0,11.0,5.5612583458423615
04_2-1_3_127,2-1,3,127,123,0.31806887769860626,0.607479989528656,0.031177614201614225,0.31806887769860626,0.09743626415729523,0.30304981768131256,0.995465777397639,3.0,,14.0,3.180875062942505
04_2-1_3_213,2-1,3,213,210,0.3230527282233314,0.4844028353691101,0.009120820668203997,0.3230527282233314,0.39831051230430603,0.21924802660942078,0.826868000753952,2.0,,13.0,3.6671162992715836
04_2-1_3_254,2-1,3,254,249,0.3070561358848115,0.8373176455497742,0.002121492175202994,0.3070561358848115,0.20984888076782227,0.31398698687553406,0.5999782005337908,2.0,,7.0,3.4380918741226196
04_2-1_3_293,2-1,3,293,288,0.1673358650034188,0.7803636193275452,0.0035775995650902965,0.1673358650034188,0.09526073932647705,0.0927731990814209,0.13492508963142993,1.0,6.0,3.0,0.205030620098114
04_2-1_3_320,2-1,3,320,316,0.16125622903901943,0.7861801981925964,0.009995348469403054,0.16125622903901943,0.3668082356452942,0.0837840735912323,0.11928322303711865,0.0,5.0,6.0,-0.09102138876914978
04_2-1_3_435,2-1,3,435,430,0.39171657944041627,0.49878159165382385,0.07785128337100769,0.39171657944041627,0.26060208678245544,0.2957909405231476,1.4571653368052435,4.0,,15.0,5.800713948905468
04_2-1_3_523,2-1,3,523,518,0.295363225403448,0.5184895396232605,0.0017040021394900654,0.295363225403448,0.21569353342056274,0.19703997671604156,0.6129732295604766,4.0,37.0,12.0,3.3183970749378204
04_2-1_3_566,2-1,3,566,561,0.3014475481919401,0.7499275207519531,4.916179874098933e-05,0.3014475481919401,0.33525288105010986,0.25075550377368927,0.5023428702827472,1.0,26.0,8.0,2.237236335873604
04_2-1_3_637,2-1,3,637,632,0.30899753278123804,0.611224889755249,0.05448081742363346,0.30899753278123804,0.39299237728118896,0.17727719247341156,0.4085220260041494,3.0,,12.0,4.350872337818146
04_2-1_3_725,2-1,3,725,723,0.17740141826078315,0.6853511333465576,0.007220323043696302,0.17740141826078315,0.3359524607658386,0.05647873878479004,0.08980953731344415,0.0,2.0,4.0,0.3526936173439026
04_2-1_3_854,2-1,3,854,849,0.3333514515711614,0.3763837516307831,0.032975178489463304,0.3333514515711614,0.20417122542858124,0.23903417587280273,1.740334286099273,4.0,,16.0,4.766002915799618
04_2-1_7_110,2-1,7,110,115,0.3274277368318714,0.683783233165741,0.18602232223689488,0.3274277368318714,0.42437826097011566,0.43065984547138214,1.701383066156632,4.0,,9.0,5.3251179456710815
04_2-1_7_161,2-1,7,161,159,0.07138383450429671,0.6716924905776978,0.01865982353524789,0.07138383450429671,0.13605093955993652,-0.02003347873687744,-0.02896158251327246,0.0,0.0,2.0,-2.930787682533264
04_2-1_7_264,2-1,7,264,259,0.38919125598425164,0.5432550311088562,0.16988361979158084,0.38919125598425164,0.4474746733903885,0.29589229822158813,1.1961878605070098,4.0,,17.0,6.344685904681683
04_2-1_7_297,2-1,7,297,293,0.2806389232699609,0.8392685055732727,0.01300689620690343,0.2806389232699609,0.5273102819919586,0.2383269965648651,0.3965893402140253,1.0,10.0,8.0,1.9429331719875336
04_2-1_7_435,2-1,7,435,430,0.20646911224682118,0.47246602177619934,0.002912127601060594,0.20646911224682118,0.4616663157939911,0.16440360248088837,0.5336697765893016,3.0,8.0,4.0,1.2312028110027313
04_2-1_7_548,2-1,7,548,546,0.3632964250755496,0.49542081356048584,0.07277200424742178,0.3632964250755496,0.2541482746601105,0.23652151972055435,0.9135657197535172,2.0,,9.0,4.491531029343605
04_2-1_7_590,2-1,7,590,587,0.3383262385368395,0.7202078700065613,0.03851123604821879,0.3383262385368395,0.415249228477478,0.19700130820274353,0.3765268300985327,0.0,2.0,9.0,3.7001222670078278
04_2-1_7_860,2-1,7,860,855,0.3270097368545608,0.5249595046043396,0.0412392703189778,0.3270097368545608,0.3429790437221527,0.3058643862605095,1.3960346929341927,4.0,,13.0,5.528280235826969
04_2-1_9_68,2-1,9,68,63,0.5092897109276295,0.6576102375984192,0.1165335801733754,0.5092897109276295,0.16767480969429016,0.45352213084697723,2.2221879464995964,4.0,,15.0,9.579609461128712
04_2-1_9_288,2-1,9,288,283,0.4781998354510616,0.6444408297538757,0.04563085760605561,0.4781998354510616,0.18760372698307037,0.4506490081548691,2.325428413007802,3.0,,16.0,8.85238977521658
04_2-1_9_356,2-1,9,356,351,0.369708439555668,0.8029100298881531,0.001874361768113412,0.369708439555668,0.23657816648483276,0.2326323390007019,0.407928177303737,2.0,,15.0,3.753721386194229
04_2-1_9_498,2-1,9,498,493,0.4092810778273984,0.6308984756469727,0.006395676959316689,0.4092810778273984,0.20769119262695312,0.2823740541934967,0.8101987602931591,2.0,,15.0,6.410448908805847
04_2-1_9_593,2-1,9,593,589,0.3415686839920633,0.7677395939826965,0.0008881548287215623,0.3415686839920633,0.11164870858192444,0.2968323528766632,0.6303414493679999,2.0,,15.0,4.437863394618034
04_2-1_9_839,2-1,9,839,834,0.4079332882236426,0.4595297574996948,0.008321021934651252,0.4079332882236426,0.23834706842899323,0.3517545312643051,3.263779103520925,3.0,,16.0,7.435544099658728
04_2-1_12_70,2-1,12,70,65,0.37450370260195354,0.6984894275665283,0.05037815532516531,0.37450370260195354,0.33195698261260986,0.18748050928115845,0.3668830475801228,3.0,32.0,12.0,4.424035161733627
04_2-1_12_122,2-1,12,122,117,0.2821479253906264,0.7671135067939758,0.0033173499711062087,0.2821479253906264,0.21675637364387512,0.15756574273109436,0.25849613766254376,0.0,12.0,8.0,0.7135069668292999
04_2-1_12_177,2-1,12,177,172,0.2781651506267823,0.7051302790641785,0.008401620540946309,0.2781651506267823,0.19543510675430298,0.23779898881912231,0.5088445686879361,2.0,11.0,10.0,1.551535651087761
04_2-1_12_216,2-1,12,216,212,0.3278611801695836,0.9074196219444275,0.016032357837343327,0.3278611801695836,0.33787769079208374,0.37789085507392883,0.7136361208612971,1.0,45.0,14.0,3.6200964748859406
04_2-1_12_314,2-1,12,314,310,0.3972864492119309,0.5973132848739624,0.04377139106888339,0.3972864492119309,0.22304099798202515,0.32120080292224884,1.1632969312065375,3.0,,13.0,5.213863871991634
04_2-1_12_415,2-1,12,415,410,0.35883904728795113,0.5896015167236328,0.025612769628081077,0.35883904728795113,0.37698460556566715,0.4621993750333786,3.6278775921765773,3.0,,16.0,6.260559653863311
04_2-1_12_438,2-1,12,438,436,0.25944985293664735,0.5340410470962524,0.016957912908508378,0.25944985293664735,0.14897587895393372,0.12064999341964722,0.29185438907449457,2.0,2.0,9.0,2.4707889556884766
04_2-1_12_478,2-1,12,478,473,0.24584508270148303,0.6133743524551392,0.024151455570788002,0.24584508270148303,0.17572402954101562,0.09551748633384705,0.1844476583834171,1.0,15.0,11.0,2.086160361766815
04_2-1_12_508,2-1,12,508,506,0.21502068956981993,0.6364606618881226,0.006038335615116605,0.21502068956981993,0.18051713705062866,0.045976459980010986,0.0778623032274886,0.0,1.0,3.0,-0.9710569381713867
04_2-1_12_532,2-1,12,532,528,0.20805811294456938,0.7872107028961182,0.0017057360405310605,0.20805811294456938,0.33549147844314575,0.1848541498184204,0.30688493197910993,0.0,13.0,5.0,1.7541908919811249
04_2-1_12_563,2-1,12,563,558,0.19402227584291765,0.8352099061012268,0.00600164940959282,0.19402227584291765,0.14653736352920532,0.1537725031375885,0.2256590296758246,0.0,1.0,5.0,0.12982264161109924
04_2-1_12_602,2-1,12,602,598,0.22762648618475737,0.6776869297027588,0.004318615789689251,0.22762648618475737,0.299641489982605,0.08849728107452393,0.1502016902037661,1.0,6.0,6.0,0.27643442153930664
04_2-1_12_699,2-1,12,699,695,0.3267203828766547,0.7679100632667542,0.04836455188006992,0.3267203828766547,0.23006993532180786,0.36906783282756805,0.9253479312387961,10.0,42.0,15.0,7.976544111967087
04_2-1_12_782,2-1,12,782,777,0.3229510193467292,0.6290634274482727,0.021587085817433252,0.3229510193467292,0.15169836580753326,0.2690102756023407,0.747140454744446,2.0,25.0,14.0,2.3530308306217194
04_2-1_13_56,2-1,13,56,51,0.16908376440098793,0.8381752371788025,0.009324390128194294,0.16908376440098793,0.5081338882446289,0.15652966499328613,0.2296349765632822,1.0,1.0,2.0,-1.2462422549724579
04_2-1_13_106,2-1,13,106,103,0.30879446126108007,0.6966902613639832,0.0038226804212578096,0.30879446126108007,0.28206971287727356,0.13204056024551392,0.23384509012218616,0.0,30.0,5.0,2.303074210882187
04_2-1_13_148,2-1,13,148,143,0.1824836385245897,0.8170633316040039,0.009322545788700766,0.1824836385245897,0.27431702613830566,0.10877907276153564,0.15358109601265266,1.0,5.0,7.0,-0.33550137281417847
04_2-1_13_214,2-1,13,214,209,0.1516493269472826,0.7092153429985046,0.01180872416776913,0.1516493269472826,0.4996836483478546,0.2089678794145584,0.4177290133915724,0.0,1.0,5.0,0.07233165204524994
04_2-1_13_244,2-1,13,244,239,0.24549822023741041,0.6801713705062866,0.012563471013258545,0.24549822023741041,0.2982039153575897,0.15055271983146667,0.28426627279767835,3.0,4.0,10.0,2.2316000163555145
04_2-1_13_312,2-1,13,312,307,0.22040190465769405,0.6999288201332092,0.0012374715391676812,0.22040190465769405,0.2710079848766327,0.24337038397789001,0.5330541825649159,2.0,4.0,11.0,2.188437193632126
04_2-1_13_356,2-1,13,356,351,0.31009490032506565,0.7511687278747559,0.05565560974112928,0.31009490032506565,0.45458531379699707,0.2523632198572159,0.5059351105808996,3.0,12.0,11.0,1.926501527428627
04_2-1_13_396,2-1,13,396,392,0.19341011669782138,0.8645042777061462,0.014075265586930385,0.19341011669782138,0.402394562959671,0.21309468150138855,0.32712855742826125,1.0,1.0,4.0,-1.0020190179347992
04_2-1_13_514,2-1,13,514,509,0.2936468160778453,0.3235361576080322,0.17445457271476736,0.2936468160778453,0.40887215733528137,0.17505870014429092,1.179025443556244,6.0,46.0,10.0,4.568963986821473
04_2-1_13_583,2-1,13,583,580,0.34630498032658397,0.6072997450828552,0.05443990528202865,0.34630498032658397,0.20355252921581268,0.3648574575781822,1.5049249919783474,0.0,20.0,13.0,4.555310331285
04_2-1_13_634,2-1,13,634,630,0.31963573603062884,0.6819696426391602,0.08543720547961375,0.31963573603062884,0.37667495012283325,0.22402024269104004,0.48918121241433815,3.0,1.0,9.0,2.74595145881176
04_2-1_13_711,2-1,13,711,706,0.22310343954633105,0.7692079544067383,0.00454709648128866,0.22310343954633105,0.2529231905937195,0.2913192957639694,0.6095965880239403,1.0,4.0,5.0,1.3726847916841507
04_2-1_13_753,2-1,13,753,748,0.16212443348945457,0.734627902507782,0.01732569164699213,0.16212443348945457,0.23061102628707886,0.22275584936141968,0.43517876780376974,1.0,1.0,7.0,1.1359378695487976
04_2-1_13_805,2-1,13,805,800,0.29127431357241146,0.5965951681137085,0.13435528490312723,0.29127431357241146,0.18468165397644043,0.18002638220787048,0.43216483879462825,2.0,23.0,6.0,2.2374329566955566
04_2-1_15_294,2-1,15,294,289,0.4943963087568136,0.5475853085517883,0.16513475000564695,0.4943963087568136,0.41847673058509827,0.4476001560688019,4.476666234468821,5.0,,15.0,9.462110459804535
04_2-1_15_373,2-1,15,373,368,0.3412571211632943,0.8649610877037048,0.003170912819236659,0.3412571211632943,0.5475548505783081,0.28951311111450195,0.5031090956831668,2.0,,13.0,3.093204081058502
04_2-1_15_480,2-1,15,480,476,0.35779940067630045,0.7320793867111206,0.0036936706673557505,0.35779940067630045,0.31923091411590576,0.23784920573234558,0.48125188401345353,2.0,,11.0,3.319634437561035
04_2-1_15_585,2-1,15,585,580,0.3797874828573667,0.7152621746063232,0.04907229627379274,0.3797874828573667,0.1835143268108368,0.2578333020210266,0.5636576907876503,4.0,,10.0,4.757186993956566
04_2-1_15_756,2-1,15,756,751,0.4670218490432797,0.7195534110069275,0.11629327149987805,0.4670218490432797,0.15754155814647675,0.4570374935865402,1.7409896438951942,4.0,,15.0,7.7070315554738045
04_2-1_17_73,2-1,17,73,68,0.5173880559091408,0.6396922469139099,0.041856871298073715,0.5173880559091408,0.14248092472553253,0.39776133745908737,1.6441112810075396,4.0,,15.0,9.417459800839424
04_2-1_17_169,2-1,17,169,164,0.40597850406359776,0.6192761659622192,0.011180485374471227,0.40597850406359776,0.3097151815891266,0.27156825363636017,0.7810240837483629,4.0,49.0,15.0,5.755682200193405
04_2-1_17_281,2-1,17,281,276,0.5219420659366917,0.6723875999450684,0.040419914559911806,0.5219420659366917,0.1516234278678894,0.42095547914505005,1.6742311117833095,5.0,,15.0,9.997196346521378
04_2-1_17_358,2-1,17,358,353,0.30287466181477823,0.8211358189582825,0.004754005352709592,0.30287466181477823,0.2604384422302246,0.21888518333435059,0.36344533386433947,0.0,33.0,12.0,2.9035578966140747
04_2-1_17_495,2-1,17,495,490,0.5185922484821107,0.6541262269020081,0.05678562635733076,0.5185922484821107,0.1637694388628006,0.45071855187416077,2.2158384722329463,5.0,,15.0,9.035303711891174
04_2-1_17_587,2-1,17,587,583,0.43985525159970545,0.6736330986022949,0.010319349497213566,0.43985525159970545,0.18505609035491943,0.28582707047462463,0.7370361720641615,1.0,,14.0,5.429568022489548
04_2-1_17_837,2-1,17,837,833,0.4861814299761734,0.7060983777046204,0.03588973936158561,0.4861814299761734,0.10605128854513168,0.6344491094350815,8.854927967279918,4.0,,15.0,10.918681621551514
04_2-1_20_67,2-1,20,67,65,0.2864590879776775,0.7157544493675232,0.10264512277886818,0.2864590879776775,0.26557457447052,0.16330599784851074,0.2956040466752772,0.0,2.0,7.0,1.8246742188930511
04_2-1_20_105,2-1,20,105,100,0.30065648661754896,0.8886578679084778,0.016318775285285636,0.30065648661754896,0.19298183917999268,0.25771820545196533,0.40846727632965785,1.0,15.0,10.0,2.7140352725982666
04_2-1_20_148,2-1,20,148,144,0.16980021124496736,0.8243085145950317,0.01498944768935416,0.16980021124496736,0.1514294147491455,0.17366325855255127,0.2669092826540379,1.0,2.0,2.0,-0.09899359941482544
04_2-1_20_199,2-1,20,199,196,0.15550277053947203,0.5450600981712341,0.060707675541428974,0.15550277053947203,0.21731770038604736,0.1133657693862915,0.26260657559568495,0.0,2.0,5.0,-0.38205786049366
04_2-1_20_235,2-1,20,235,230,0.2707008730726128,0.5193033218383789,0.05789631635375625,0.2707008730726128,0.16610011458396912,0.16992580890655518,0.4863673322321517,1.0,17.0,7.0,2.299091011285782
04_2-1_20_259,2-1,20,259,255,0.19262266730766714,0.711860179901123,0.004670817101947079,0.19262266730766714,0.19805249571800232,0.22947809100151062,0.47571851501573237,1.0,1.0,7.0,1.376810908317566
04_2-1_20_292,2-1,20,292,287,0.2626465301477613,0.8046692609786987,0.0082617654170448,0.2626465301477613,0.32773828506469727,0.22217696905136108,0.3814247366539853,2.0,14.0,11.0,2.563110113143921
04_2-1_20_319,2-1,20,319,315,0.15103835354098774,0.8608859777450562,0.004072033909141285,0.15103835354098774,0.354391872882843,0.13548198342323303,0.1867676280854981,0.0,4.0,6.0,-0.4624515473842621
04_2-1_20_354,2-1,20,354,349,0.22760112140911123,0.8162672519683838,0.011199660733867077,0.22760112140911123,0.20255672931671143,0.1376328468322754,0.20280853105977062,1.0,6.0,6.0,0.5581624507904053
04_2-1_20_438,2-1,20,438,433,0.15753542396373282,0.6203489899635315,0.016429249358940676,0.15753542396373282,0.38049447536468506,0.07199731469154358,0.13129770170909424,0.0,1.0,4.0,-0.3309793770313263
04_2-1_20_461,2-1,20,461,456,0.24256515108329169,0.8157904744148254,0.0008382092475033566,0.24256515108329169,0.4237474203109741,0.27676430344581604,0.5134524413689892,2.0,5.0,11.0,1.6460029482841492
04_2-1_20_499,2-1,20,499,494,0.20779665933113853,0.7296856641769409,0.0012594973368479435,0.20779665933113853,0.407748281955719,0.1326727271080017,0.2222275580146792,0.0,1.0,5.0,0.33169451355934143
04_2-1_20_532,2-1,20,532,529,0.22487952035910333,0.6597183346748352,0.03422358371263209,0.22487952035910333,0.18189555406570435,0.09751877188682556,0.17345935205502333,0.0,4.0,6.0,0.23875191807746887
04_2-1_20_589,2-1,20,589,586,0.1823362877224075,0.6870375871658325,0.0032566034328763054,0.1823362877224075,0.24978694319725037,0.171533465385437,0.3327489696746017,0.0,2.0,13.0,1.9330700486898422
04_2-1_20_672,2-1,20,672,668,0.2555483050993615,0.3401392996311188,0.02319496165897804,0.2555483050993615,0.2095436230301857,0.15414679050445557,0.8287795633719833,1.0,21.0,8.0,2.190840717870742
04_2-1_20_707,2-1,20,707,703,0.282317561590831,0.6119954586029053,0.06400021653676553,0.282317561590831,0.3488127291202545,0.294964075088501,0.9303939307797245,0.0,26.0,10.0,2.2015546709299088
04_2-1_20_746,2-1,20,746,741,0.23071782970028237,0.7982898950576782,0.024365743951417645,0.23071782970028237,0.5431634187698364,0.3261518031358719,0.6907974779334006,2.0,1.0,3.0,0.09730280935764313
04_2-1_20_807,2-1,20,807,803,0.2895520243985041,0.5410625338554382,0.08587860413672493,0.2895520243985041,0.29051946103572845,0.2926962375640869,1.178486138959585,2.0,23.0,8.0,3.2396481186151505
04_2-1_20_844,2-1,20,844,839,0.2671688187759822,0.6432836055755615,0.012774154106213884,0.2671688187759822,0.2237090766429901,0.21580979228019714,0.5048491523177414,2.0,21.0,5.0,2.052628591656685
04_2-1_21_67,2-1,21,67,62,0.29987401903173794,0.7043403387069702,0.04114519858108222,0.29987401903173794,0.06969252228736877,0.16837966442108154,0.31416421483801915,2.0,30.0,12.0,2.9046458154916763
04_2-1_21_104,2-1,21,104,100,0.23600159134604592,0.7616010308265686,0.0056652263793707065,0.23600159134604592,0.15380221605300903,0.08995550870895386,0.13393301339274225,0.0,1.0,4.0,0.5305657684803009
04_2-1_21_234,2-1,21,234,230,0.3463040748808808,0.3887002170085907,0.03319595276490555,0.3463040748808808,0.10395441949367523,0.31569401174783707,4.3242079302750245,3.0,,15.0,5.542498352006078
04_2-1_21_261,2-1,21,261,257,0.31295456134020516,0.6278971433639526,0.00454273784300476,0.31295456134020516,0.1631367802619934,0.20909616351127625,0.49927333881795355,1.0,,16.0,4.02253645658493
04_2-1_21_291,2-1,21,291,287,0.23003618256824843,0.8378037810325623,0.0007512153212465246,0.23003618256824843,0.22515106201171875,0.16854959726333618,0.2518469086200825,1.0,18.0,8.0,1.4554693102836609
04_2-1_21_321,2-1,21,321,318,0.21801954972318593,0.8732832670211792,0.0012991119761865326,0.21801954972318593,0.12328201532363892,0.11649337410926819,0.1539309327467826,0.0,1.0,2.0,0.8985848426818848
04_2-1_21_351,2-1,21,351,347,0.15755648553827983,0.8793591856956482,0.0007417084816841114,0.15755648553827983,0.25835925340652466,0.04919591546058655,0.05926053009627452,0.0,2.0,6.0,-0.1404297947883606
04_2-1_21_406,2-1,21,406,401,0.17199194848190208,0.8682135343551636,0.0032133471313499046,0.17199194848190208,0.17199677228927612,0.10622596740722656,0.13940643130530828,0.0,18.0,10.0,0.86932373046875
