spike_key,video_id,roi_index,frame_index,cascade_peak_idx,prob_value,f_value,skew_contribution,spike_prob_value,max_second_derivative_raw,amplitude,relative_amplitude,rise_time,decay_time,fwhm,auc
03_2-1_26_799,2-1,26,799,798,0.2894983463931416,0.4752180874347687,0.33078532924544,0.2894983463931416,0.4839485287666321,0.2589394748210907,1.1972495647714116,0.0,,10.0,3.995511271059513
03_2-1_27_53,2-1,27,53,49,0.16746475044377518,0.5080797076225281,0.004029028563720708,0.16746475044377518,0.3824228048324585,0.20614807307720184,0.6827640746808024,0.0,4.0,5.0,1.0377851128578186
03_2-1_27_122,2-1,27,122,118,0.4133572422149868,0.7367870211601257,0.4790449238469578,0.4133572422149868,0.5575732588768005,0.4378044754266739,1.4643144948567808,1.0,,8.0,4.821137152612209
03_2-1_27_177,2-1,27,177,182,0.2158869920679431,0.9840638637542725,0.019603300677111,0.2158869920679431,0.22393494844436646,0.287943035364151,0.4136394482407031,0.0,1.0,1.0,-0.7361694574356079
03_2-1_27_244,2-1,27,244,241,0.28434056861495494,0.7794864177703857,0.04598127771255129,0.28434056861495494,0.298809289932251,0.15647614002227783,0.25116141035083117,0.0,1.0,6.0,2.4253103733062744
03_2-1_27_351,2-1,27,351,354,0.0842197072474982,0.5882995128631592,0.004785267003537876,0.0842197072474982,0.3850890100002289,0.15794387459754944,0.3670077967006176,0.0,1.0,1.0,-1.1198375672101974
03_2-1_27_449,2-1,27,449,445,0.3131366336466319,0.5579028129577637,0.09553625342353983,0.3131366336466319,0.5641377568244934,0.27479924261569977,0.970666820922356,1.0,,6.0,4.9050144255161285
03_2-1_27_522,2-1,27,522,520,0.3147016319947616,0.7692097425460815,0.11865003125927606,0.3147016319947616,0.23212134838104248,0.2638334333896637,0.5220534255554216,1.0,21.0,11.0,3.921944335103035
03_2-1_27_592,2-1,27,592,589,0.09012027400044482,0.6720167994499207,0.014803057281823122,0.09012027400044482,0.1834380328655243,0.15883538126945496,0.3095111702068659,0.0,1.0,3.0,-0.549919843673706
03_2-1_27_633,2-1,27,633,630,0.06785428945550466,0.4966571033000946,0.005125447099642215,0.06785428945550466,0.6733737140893936,0.09221430122852325,0.22800331902607268,0.0,1.0,6.0,-1.0025877952575684
03_2-1_27_750,2-1,27,750,750,0.17268834119431326,0.5192722082138062,0.004468556158540222,0.17268834119431326,0.5457648448646069,0.32587510347366333,1.6850050775657888,0.0,1.0,4.0,1.2068536132574081
03_2-1_30_162,2-1,30,162,159,0.09597621095221065,0.4725458323955536,0.014326680762386062,0.09597621095221065,0.23780053853988647,0.14843732118606567,0.45798649542443837,1.0,3.0,5.0,1.2064074724912643
03_2-1_30_262,2-1,30,262,258,0.32719795125658563,0.7047355771064758,0.25332175585822425,0.32719795125658563,0.25468024611473083,0.4473618119955063,1.7381795374622635,2.0,,8.0,5.788602769374847
03_2-1_30_425,2-1,30,425,422,0.3568751689477994,0.6124743223190308,0.3348774742928814,0.3568751689477994,0.4785432815551758,0.26706913113594055,0.7732053192980942,2.0,37.0,10.0,4.635912254452705
03_2-1_30_463,2-1,30,463,467,0.09265560726036179,0.7278052568435669,0.019934310998213745,0.09265560726036179,0.5841602087020874,0.06945252418518066,0.10549439645330523,0.0,1.0,3.0,-1.570971965789795
03_2-1_30_527,2-1,30,527,522,0.20058285612181664,0.589962899684906,0.012148602742785855,0.20058285612181664,0.7207046747207642,0.18845802545547485,0.4693791720889163,0.0,1.0,8.0,1.378241866827011
03_2-1_30_595,2-1,30,595,590,0.11650584927945395,0.4820828437805176,7.012022882491068e-05,0.11650584927945395,0.32782667875289917,0.18786466121673584,0.6385215882298839,0.0,3.0,5.0,1.0851374715566635
03_2-1_30_657,2-1,30,657,652,0.15397415901822906,0.47810766100883484,0.005822058428472099,0.15397415901822906,0.3734339028596878,0.18516995012760162,0.6321137335666412,0.0,1.0,6.0,1.4181816652417183
03_2-1_30_681,2-1,30,681,677,0.1308363916623977,0.456711083650589,0.04603754955765802,0.1308363916623977,0.15964268147945404,0.11195340752601624,0.3247307174839049,0.0,1.0,7.0,1.143840029835701
03_2-1_30_738,2-1,30,738,738,0.2767544213369043,0.7193197011947632,0.19799410343503807,0.2767544213369043,0.44901125133037567,0.34193116426467896,0.9060454433676289,0.0,44.0,8.0,3.9672001898288727
03_2-1_30_783,2-1,30,783,787,0.09863247873453135,0.6508268117904663,0.08159699272002932,0.09863247873453135,0.37413835525512695,0.05855134129524231,0.09885829181189171,0.0,1.0,3.0,-2.187111496925354
03_2-1_30_837,2-1,30,837,833,0.1673355237702046,0.5740563273429871,0.008534979097912081,0.1673355237702046,0.34547220170497894,0.15284110605716705,0.3628575092576133,2.0,5.0,1.0,1.4128505438566208
03_2-1_32_76,2-1,32,76,72,0.18141426951551148,0.8427420258522034,0.002851825035877471,0.18141426951551148,0.3959915041923523,0.19594287872314453,0.3029423888279295,0.0,10.0,3.0,0.5091286599636078
03_2-1_32_132,2-1,32,132,128,0.23051469113165052,0.7801160216331482,0.033710041955416284,0.23051469113165052,0.46584299206733704,0.1680084466934204,0.2744753595149736,2.0,1.0,8.0,1.1035177111625671
03_2-1_32_192,2-1,32,192,187,0.08140102187763074,0.6312028169631958,0.010493011118777557,0.08140102187763074,0.3341909945011139,0.062248796224594116,0.10940918590184899,0.0,2.0,5.0,-2.169474020600319
03_2-1_32_218,2-1,32,218,213,0.15277592511184596,0.7207365036010742,0.046858721725993244,0.15277592511184596,0.5583312809467316,0.23393458127975464,0.4805539389906995,1.0,1.0,5.0,-0.9979938417673111
03_2-1_32_261,2-1,32,261,257,0.2453041859217553,0.6753847599029541,0.007895787264093549,0.2453041859217553,0.1908358484506607,0.31099341809749603,0.8534599547744737,2.0,7.0,9.0,2.0933530032634735
03_2-1_32_295,2-1,32,295,293,0.17521743434886822,0.7073725461959839,0.005052331709917955,0.17521743434886822,0.36930885910987854,0.17619118094444275,0.33169684117402604,0.0,2.0,9.0,1.2717170417308807
03_2-1_32_327,2-1,32,327,322,0.2209245294134421,0.8301059007644653,0.008740901146993265,0.2209245294134421,0.42007389664649963,0.28149038553237915,0.5130922799609441,0.0,2.0,6.0,0.985195130109787
03_2-1_32_392,2-1,32,392,387,0.2016002194217167,0.5794001221656799,0.00585799426438103,0.2016002194217167,0.41743071377277374,0.1933620721101761,0.5008886354139828,1.0,2.0,5.0,-0.08876368403434753
03_2-1_32_437,2-1,32,437,435,0.16134224920887105,0.5775334239006042,0.004731584078485946,0.16134224920887105,0.5435488075017929,0.2568739056587219,0.801079933841087,0.0,1.0,5.0,0.8296708017587662
03_2-1_32_461,2-1,32,461,457,0.16290482543034318,0.5559048056602478,0.0016456192867310261,0.16290482543034318,0.6132854521274567,0.16173049807548523,0.4103019779915691,1.0,3.0,7.0,1.3801239579916
03_2-1_32_532,2-1,32,532,528,0.32928327272754265,0.4489401578903198,0.021850006426074115,0.32928327272754265,0.48183631524443626,0.23154567182064056,1.065094501736468,3.0,39.0,8.0,3.3074463553493842
03_2-1_32_596,2-1,32,596,594,0.3312941931159142,0.5159308314323425,0.05962337116485561,0.3312941931159142,0.44048039615154266,0.22616493701934814,0.7805091675040343,1.0,1.0,10.0,2.8321092277765274
03_2-1_32_666,2-1,32,666,661,0.3260018502773282,0.6507713794708252,0.09121902877005858,0.3260018502773282,0.3459679186344147,0.2832585871219635,0.770744836694229,0.0,38.0,9.0,2.909953735768795
03_2-1_32_701,2-1,32,701,702,0.12840477195823752,0.7203391194343567,0.0001304336654207461,0.12840477195823752,0.38755548000335693,0.0978361964225769,0.15716584261038968,1.0,1.0,3.0,-0.8441467136144638
03_2-1_32_748,2-1,32,748,744,0.18154484709057916,0.5639152526855469,0.008464423561598334,0.18154484709057916,0.2659079134464264,0.08151780068874359,0.16898472483906027,0.0,1.0,6.0,0.26232439279556274
03_2-1_32_805,2-1,32,805,800,0.2996915501024591,0.6319754719734192,0.12527448554505868,0.2996915501024591,0.49152371287345886,0.264078289270401,0.7178045978231258,1.0,16.0,10.0,2.5905609875917435
03_2-1_32_840,2-1,32,840,845,0.1515278591918095,0.6504808664321899,0.0026299876027116855,0.1515278591918095,0.6270235180854797,0.1008385717868805,0.18346217670885898,2.0,1.0,5.0,-0.4561183601617813
03_2-1_33_73,2-1,33,73,70,0.30363270003966364,0.44082051515579224,0.19931067362028662,0.30363270003966364,0.32196900248527527,0.22211620211601257,1.015600465435779,1.0,16.0,10.0,3.2811367101967335
03_2-1_33_96,2-1,33,96,91,0.2594098867973685,0.613345205783844,0.12980875077808596,0.2594098867973685,0.6215092539787292,0.17854492366313934,0.4106366325069991,3.0,2.0,12.0,2.8614911288022995
03_2-1_33_209,2-1,33,209,209,0.2850494675649366,0.5017678141593933,0.2998868867994327,0.2850494675649366,0.1537330150604248,0.24056316912174225,0.9209758466855232,1.0,1.0,9.0,2.4821328222751617
03_2-1_33_311,2-1,33,311,307,0.19647180911490597,0.633764922618866,0.004782472567337893,0.19647180911490597,0.4097278416156769,0.13158930838108063,0.26203842769388586,1.0,1.0,7.0,1.3669302016496658
03_2-1_33_354,2-1,33,354,356,0.14598633431316818,0.7456502914428711,0.002446191994285363,0.14598633431316818,0.5758082270622253,0.1632310152053833,0.2802637581981817,1.0,2.0,6.0,0.5724467933177948
03_2-1_33_410,2-1,33,410,407,0.16054898225628023,0.7555250525474548,0.014869698727288945,0.16054898225628023,0.12086376547813416,0.17494791746139526,0.3013344944000637,0.0,4.0,4.0,1.4894245266914368
03_2-1_33_433,2-1,33,433,429,0.1854690423991388,0.6949486136436462,0.010179986764078868,0.1854690423991388,0.23838752508163452,0.09374505281448364,0.15592897135405048,1.0,6.0,3.0,1.3831113874912262
03_2-1_33_469,2-1,33,469,465,0.16135110333927233,0.8944013714790344,0.012885740707395146,0.16135110333927233,0.5091323852539062,0.2717641294002533,0.4364726537926356,0.0,3.0,5.0,0.17626720666885376
03_2-1_33_541,2-1,33,541,541,0.19762571405620605,0.6353615522384644,0.004138373714349547,0.19762571405620605,0.342720627784729,0.10818329453468323,0.20521198086942138,0.0,1.0,4.0,1.0837396085262299
03_2-1_33_640,2-1,33,640,638,0.21487080859101754,0.6092974543571472,0.11483806011314664,0.21487080859101754,0.3831527531147003,0.1417824774980545,0.303268311211316,0.0,1.0,9.0,0.8998083919286728
03_2-1_33_672,2-1,33,672,676,0.15309910137370647,0.6612334251403809,0.002503310101467717,0.15309910137370647,0.16735881567001343,0.09339931607246399,0.16448345490512403,0.0,1.0,3.0,-0.8862079679965973
03_2-1_33_704,2-1,33,704,699,0.12544760792213216,0.6419695615768433,0.04963068302125568,0.12544760792213216,0.48418089747428894,0.08816671371459961,0.15920234801055183,2.0,2.0,3.0,-0.9165823757648468
03_2-1_33_756,2-1,33,756,752,0.15722079327077104,0.5843430757522583,0.003184552236495706,0.15722079327077104,0.3199753761291504,0.157371386885643,0.3685756948039835,1.0,3.0,4.0,0.6305505633354187
03_2-1_33_787,2-1,33,787,789,0.17432618786958548,0.6670964956283569,0.0019505129907261135,0.17432618786958548,0.3754009008407593,0.2033666968345642,0.43854567328548044,0.0,2.0,6.0,0.9789126217365265
03_2-1_33_829,2-1,33,829,828,0.18982873911103282,0.6695688962936401,0.013895255335657304,0.18982873911103282,0.4308525323867798,0.12762722373008728,0.23549992589861335,1.0,1.0,11.0,0.7988081872463226
03_2-1_34_69,2-1,34,69,64,0.2829187513270712,0.9319037199020386,0.05934663261351849,0.2829187513270712,0.262234628200531,0.3820379376411438,0.6947839817751712,2.0,6.0,9.0,3.459171772003174
03_2-1_34_92,2-1,34,92,89,0.18338945680877106,0.8559918403625488,0.011520289539631376,0.18338945680877106,0.3615421652793884,0.1523580551147461,0.21653032914144293,0.0,7.0,5.0,1.2321834862232208
03_2-1_34_129,2-1,34,129,129,0.23275559072331842,0.7362633943557739,0.005962863640489691,0.23275559072331842,0.16083872318267822,0.09295904636383057,0.14450243753831238,0.0,1.0,10.0,0.2281949520111084
03_2-1_34_199,2-1,34,199,194,0.24681899869637403,0.6935549378395081,0.0069481341300662025,0.24681899869637403,0.4913148880004883,0.2535129636526108,0.5761108678803837,1.0,8.0,9.0,1.5445610284805298
03_2-1_34_309,2-1,34,309,304,0.3215365422299392,0.5165621042251587,0.00815794372905151,0.3215365422299392,0.18865317106246948,0.3135663792490959,1.5446944968228844,4.0,19.0,13.0,4.367713026702404
03_2-1_34_391,2-1,34,391,387,0.25933445166806424,0.31365805864334106,0.13847990817515038,0.25933445166806424,0.2899443097412586,0.16962706670165062,1.177712271608339,3.0,4.0,6.0,2.598570064175874
03_2-1_34_447,2-1,34,447,442,0.18489910210576693,0.6908681392669678,0.0452922335884412,0.18489910210576693,0.5871348679065704,0.27589231729507446,0.6648394983208465,2.0,6.0,5.0,1.5534644722938538
03_2-1_34_470,2-1,34,470,466,0.1788340513477866,0.5771775841712952,0.0037879275914334785,0.1788340513477866,0.3821007311344147,0.09953573346138,0.20838989153366871,0.0,3.0,6.0,0.16179116070270538
03_2-1_34_518,2-1,34,518,513,0.27360709625497937,0.7767760157585144,0.03724625768925652,0.27360709625497937,0.5171905755996704,0.26425087451934814,0.5155861698422269,1.0,2.0,4.0,1.7224055230617523
03_2-1_34_580,2-1,34,580,575,0.20577857610328765,0.7800843715667725,0.007045758768347917,0.20577857610328765,0.23011910915374756,0.2031790018081665,0.35218774596114877,1.0,3.0,6.0,0.8763495683670044
03_2-1_34_624,2-1,34,624,627,0.1363716506306161,0.6788884401321411,0.009898564628861834,0.1363716506306161,0.46705764532089233,0.12160280346870422,0.2182055223902068,0.0,2.0,2.0,-0.9491938948631287
03_2-1_34_672,2-1,34,672,669,0.2770944373374643,0.5272628664970398,0.06503713270689623,0.2770944373374643,0.26181700825691223,0.06593294441699982,0.14291928891089914,4.0,2.0,6.0,1.3646536469459534
03_2-1_34_714,2-1,34,714,719,0.22921550965563825,0.5897219181060791,0.01039301516375914,0.22921550965563825,0.31856000423431396,0.029299437999725342,0.05228098272247227,0.0,1.0,3.0,-1.7078320533037186
03_2-1_34_780,2-1,34,780,775,0.1962318444263302,0.6024217009544373,0.0020853823487842287,0.1962318444263302,0.3880939781665802,0.16200655698776245,0.3678496509648204,0.0,3.0,5.0,0.8282961845397949
03_2-1_34_835,2-1,34,835,833,0.26327098111281766,0.7580087184906006,0.005273902532970079,0.26327098111281766,0.4486398994922638,0.3040629178285599,0.6698220743205695,1.0,1.0,11.0,4.419074639678001
03_2-1_36_137,2-1,36,137,137,0.25002990903625866,0.671794593334198,0.047679843785111434,0.25002990903625866,0.3520423173904419,0.2234755903482437,0.49847449887205686,0.0,1.0,5.0,1.6959942877292633
03_2-1_36_202,2-1,36,202,198,0.2572651979010019,0.6680099964141846,0.05484235880288537,0.2572651979010019,0.4855062663555145,0.11406299471855164,0.2059095804642043,1.0,2.0,9.0,0.9100595414638519
03_2-1_36_278,2-1,36,278,276,0.1826503910575517,0.8087467551231384,0.003955387062182198,0.1826503910575517,0.23554903268814087,0.1938200294971466,0.31519207316910636,0.0,1.0,5.0,0.8620469570159912
03_2-1_36_347,2-1,36,347,342,0.2152461965476365,0.7855989336967468,0.020953347763501978,0.2152461965476365,0.4313054084777832,0.18438690900802612,0.30669198458479435,0.0,1.0,6.0,1.1461794078350067
03_2-1_36_424,2-1,36,424,420,0.28566824552678716,0.6571758389472961,0.0610822419909139,0.28566824552678716,0.4848874807357788,0.08191981911659241,0.1424058441677867,2.0,15.0,5.0,2.126904860138893
03_2-1_36_481,2-1,36,481,485,0.09447650878825958,0.7038846015930176,0.010026577269159266,0.09447650878825958,0.17673960328102112,0.09747982025146484,0.16075041498816958,0.0,1.0,6.0,-1.6305876076221466
03_2-1_36_531,2-1,36,531,526,0.27561072435860623,0.693010687828064,0.09564228361749465,0.27561072435860623,0.6782078295946121,0.23770545423030853,0.522079336431068,0.0,1.0,13.0,1.877271331846714
03_2-1_36_705,2-1,36,705,701,0.3997116813850805,0.5264780521392822,0.3926869686536297,0.3997116813850805,0.527131199836731,0.34023988991975784,1.8269074708689785,1.0,,12.0,6.205511972308159
03_2-1_36_793,2-1,36,793,789,0.24735194508032238,0.7041115760803223,0.052911161356423486,0.24735194508032238,0.3883568048477173,0.22163373231887817,0.45936561685610283,1.0,7.0,10.0,1.3195600658655167
03_2-1_37_76,2-1,37,76,71,0.2455697232989016,0.7119151949882507,0.015935271235719823,0.2455697232989016,0.33418405055999756,0.10070177912712097,0.16475714785357531,0.0,2.0,6.0,1.361842393875122
03_2-1_37_188,2-1,37,188,183,0.3804809661078563,0.618516206741333,0.05565279563827291,0.3804809661078563,0.26619720458984375,0.1946483999490738,0.4592195888197577,0.0,,11.0,4.325437739491463
03_2-1_37_201,2-1,37,201,205,0.15391513156706868,0.8188707232475281,0.015682371423220057,0.15391513156706868,0.45879507064819336,0.3440844416618347,0.7247143715118726,14.0,21.0,18.0,7.235221654176712
03_2-1_37_255,2-1,37,255,252,0.21975855843167752,0.716812789440155,0.0006371473301818954,0.21975855843167752,0.24856090545654297,0.11184683442115784,0.18488120445991976,1.0,20.0,11.0,1.7624862492084503
03_2-1_37_338,2-1,37,338,336,0.3187865256973179,0.6091322302818298,0.11304631017277815,0.3187865256973179,0.3645949065685272,0.21800142526626587,0.557361942528641,0.0,16.0,9.0,2.445371061563492
03_2-1_37_425,2-1,37,425,420,0.13315446494778327,0.5685559511184692,0.0023439056263320442,0.13315446494778327,0.4236093759536743,0.169959157705307,0.4263936903504822,0.0,2.0,6.0,-0.21687422692775726
03_2-1_37_573,2-1,37,573,569,0.35227439468916355,0.4943540692329407,0.10876570810569806,0.35227439468916355,0.27350930869579315,0.35286378860473633,2.4939083238654436,3.0,38.0,13.0,5.75476798415184
03_2-1_37_681,2-1,37,681,681,0.3762438624633889,0.5866883397102356,0.09606410570511947,0.3762438624633889,0.18095070123672485,0.25791242718696594,0.7844626609277885,0.0,,10.0,4.146255925297737
03_2-1_37_710,2-1,37,710,714,0.18980918708097233,0.8791645169258118,0.0003576539300115066,0.18980918708097233,0.3577524423599243,0.16112357378005981,0.22439329583933496,2.0,1.0,6.0,0.9047855734825134
03_2-1_37_830,2-1,37,830,825,0.2583813357296199,0.6167647242546082,0.03876238072337429,0.2583813357296199,0.19352194666862488,0.1591843217611313,0.34788273469251246,3.0,34.0,11.0,2.065509706735611
